"Id","Hex Id","Set","Rarity","Number","Collectors Info","Unique","Title","Subtitle","Culture","Type","Race","Class","Twilight Cost","Strength","Vitality","Resistance","Minion Site Number","Ally Home Sites","Site Number","Site Arrow","Block","Background","Image","Top Icon","Top Text","Middle Icon","Middle Text","Bottom Icon","Bottom Text","Text","Lore","German Title","German Subtitle","German Text","German Lore","French Title","French Subtitle","French Text","French Lore","Italian Title","Italian Subtitle","Italian Text","Italian Lore","Spanish Title","Spanish Subtitle","Spanish Text","Spanish Lore"
15000076,"6C 20 4E 0E",15,"R",76,"15R76",0,"Destroyed Homestead",,"Man","Condition",,"Support Area",3,,,,,,,,"The Hunters Block","Man_Verb","15_076",,,,,,,"When you play this, spot 2 <symbol>men</symbol> Men to randomly reveal a site from the Free Peoples player’s adventure deck. Note its cardtitle. Each site on the adventure path with the same card title as the selected site loses its gametext.","Destruction sometimes brings new opportunities.","Destroyed Homestead",,"When you play this, spot 2 <symbol>men</symbol> Men to randomly reveal a site from the Free Peoples player’s adventure deck. Note its cardtitle. Each site on the adventure path with the same card title as the selected site loses its gametext.","Destruction sometimes brings new opportunities.","Destroyed Homestead",,"When you play this, spot 2 <symbol>men</symbol> Men to randomly reveal a site from the Free Peoples player’s adventure deck. Note its cardtitle. Each site on the adventure path with the same card title as the selected site loses its gametext.","Destruction sometimes brings new opportunities.","Destroyed Homestead",,"When you play this, spot 2 <symbol>men</symbol> Men to randomly reveal a site from the Free Peoples player’s adventure deck. Note its cardtitle. Each site on the adventure path with the same card title as the selected site loses its gametext.","Destruction sometimes brings new opportunities.","Destroyed Homestead",,"When you play this, spot 2 <symbol>men</symbol> Men to randomly reveal a site from the Free Peoples player’s adventure deck. Note its cardtitle. Each site on the adventure path with the same card title as the selected site loses its gametext.","Destruction sometimes brings new opportunities."
15000077,"6D 20 4E 0E",15,"C",77,"15C77",0,"Easterling Scout",,"Man","Minion","Man",,3,9,2,,4,,,,"The Hunters Block","Man_Noun","15_077","icon_strength","9","icon_vitality","2","Icon_Compass",,"<keyword>Skirmish:</keyword> If this minion is skirmishing, discard this minion to play a <symbol>men</symbol> minion from your discard pile. That minion is <keyword>fierce</keyword> until the regroup phase.","In battle, Easterlings surprise their foes with a great number of different techniques.","Easterling Scout",,"<keyword>Skirmish:</keyword> If this minion is skirmishing, discard this minion to play a <symbol>men</symbol> minion from your discard pile. That minion is <keyword>fierce</keyword> until the regroup phase.","In battle, Easterlings surprise their foes with a great number of different techniques.","Easterling Scout",,"<keyword>Skirmish:</keyword> If this minion is skirmishing, discard this minion to play a <symbol>men</symbol> minion from your discard pile. That minion is <keyword>fierce</keyword> until the regroup phase.","In battle, Easterlings surprise their foes with a great number of different techniques.","Easterling Scout",,"<keyword>Skirmish:</keyword> If this minion is skirmishing, discard this minion to play a <symbol>men</symbol> minion from your discard pile. That minion is <keyword>fierce</keyword> until the regroup phase.","In battle, Easterlings surprise their foes with a great number of different techniques.","Easterling Scout",,"<keyword>Skirmish:</keyword> If this minion is skirmishing, discard this minion to play a <symbol>men</symbol> minion from your discard pile. That minion is <keyword>fierce</keyword> until the regroup phase.","In battle, Easterlings surprise their foes with a great number of different techniques."
15000078,"6E 20 4E 0E",15,"U",78,"15U78",0,"Engrossed Hillman",,"Man","Minion","Man",,4,10,3,,4,,,,"The Hunters Block","Man_Noun","15_078","icon_strength","10","icon_vitality","3","Icon_Compass",,"At the start of the maneuver phase, if you can spot another <symbol>men</symbol> Man and 8 characters (or if you can spot 3 Free Peoples cultures), you may take control of a site","Years of anger have a tendency to bring focus to one's rage.","Engrossed Hillman",,"At the start of the maneuver phase, if you can spot another <symbol>men</symbol> Man and 8 characters (or if you can spot 3 Free Peoples cultures), you may take control of a site","Years of anger have a tendency to bring focus to one's rage.","Engrossed Hillman",,"At the start of the maneuver phase, if you can spot another <symbol>men</symbol> Man and 8 characters (or if you can spot 3 Free Peoples cultures), you may take control of a site","Years of anger have a tendency to bring focus to one's rage.","Engrossed Hillman",,"At the start of the maneuver phase, if you can spot another <symbol>men</symbol> Man and 8 characters (or if you can spot 3 Free Peoples cultures), you may take control of a site","Years of anger have a tendency to bring focus to one's rage.","Engrossed Hillman",,"At the start of the maneuver phase, if you can spot another <symbol>men</symbol> Man and 8 characters (or if you can spot 3 Free Peoples cultures), you may take control of a site","Years of anger have a tendency to bring focus to one's rage."
15000079,"6F 20 4E 0E",15,"U",79,"15U79",0,"Enraged Herdsman",,"Man","Minion","Man",,5,12,3,,4,,,,"The Hunters Block","Man_Noun","15_079","icon_strength","12","icon_vitality","3","Icon_Compass",,"While you can spot more companions than minions, each <symbol>men</symbol> hunter is strength +2 and is an <keyword>archer</keyword>.","Dunlendings don't mind being outnumbered in battle.","Enraged Herdsman",,"While you can spot more companions than minions, each <symbol>men</symbol> hunter is strength +2 and is an <keyword>archer</keyword>.","Dunlendings don't mind being outnumbered in battle.","Enraged Herdsman",,"While you can spot more companions than minions, each <symbol>men</symbol> hunter is strength +2 and is an <keyword>archer</keyword>.","Dunlendings don't mind being outnumbered in battle.","Enraged Herdsman",,"While you can spot more companions than minions, each <symbol>men</symbol> hunter is strength +2 and is an <keyword>archer</keyword>.","Dunlendings don't mind being outnumbered in battle.","Enraged Herdsman",,"While you can spot more companions than minions, each <symbol>men</symbol> hunter is strength +2 and is an <keyword>archer</keyword>.","Dunlendings don't mind being outnumbered in battle."
15000080,"60 21 4E 0E",15,"C",80,"15C80",0,"Great Axe",,"Man","Possession",,"Hand Weapon",1,,,,,,,,"The Hunters Block","Man_Verb","15_080","icon_strength","+2",,,,,"Bearer must be a <symbol>men</symbol> Man.<br>While bearer is skirmishing a hunter companion, bearer is strength +2.","To his surprise, Frodo's cloak served as an effective camoflague among the rocks.","Great Axe",,"Bearer must be a <symbol>men</symbol> Man.<br>While bearer is skirmishing a hunter companion, bearer is strength +2.","To his surprise, Frodo's cloak served as an effective camoflague among the rocks.","Great Axe",,"Bearer must be a <symbol>men</symbol> Man.<br>While bearer is skirmishing a hunter companion, bearer is strength +2.","To his surprise, Frodo's cloak served as an effective camoflague among the rocks.","Great Axe",,"Bearer must be a <symbol>men</symbol> Man.<br>While bearer is skirmishing a hunter companion, bearer is strength +2.","To his surprise, Frodo's cloak served as an effective camoflague among the rocks.","Great Axe",,"Bearer must be a <symbol>men</symbol> Man.<br>While bearer is skirmishing a hunter companion, bearer is strength +2.","To his surprise, Frodo's cloak served as an effective camoflague among the rocks."
15000081,"61 21 4E 0E",15,"U",81,"15U81",0,"Grieving the Fallen",,"Man","Condition",,,1,,,,,,,,"The Hunters Block","Man_Verb","15_081","icon_strength","-1",,,,,"To play, spot a <symbol>men</symbol> Man.<br>Bearer must be a companion (except the Ring-bearer).<br>Bearer cannot take wounds during the archery phase. At the start of the regroup phase, discard this condition.","“Mordor will pay for this!”","Grieving the Fallen",,"To play, spot a <symbol>men</symbol> Man.<br>Bearer must be a companion (except the Ring-bearer).<br>Bearer cannot take wounds during the archery phase. At the start of the regroup phase, discard this condition.","“Mordor will pay for this!”","Grieving the Fallen",,"To play, spot a <symbol>men</symbol> Man.<br>Bearer must be a companion (except the Ring-bearer).<br>Bearer cannot take wounds during the archery phase. At the start of the regroup phase, discard this condition.","“Mordor will pay for this!”","Grieving the Fallen",,"To play, spot a <symbol>men</symbol> Man.<br>Bearer must be a companion (except the Ring-bearer).<br>Bearer cannot take wounds during the archery phase. At the start of the regroup phase, discard this condition.","“Mordor will pay for this!”","Grieving the Fallen",,"To play, spot a <symbol>men</symbol> Man.<br>Bearer must be a companion (except the Ring-bearer).<br>Bearer cannot take wounds during the archery phase. At the start of the regroup phase, discard this condition.","“Mordor will pay for this!”"
15000082,"62 21 4E 0E",15,"C",82,"15C82",0,"Grousing Hillman",,"Man","Minion","Man",,4,9,2,,4,,,,"The Hunters Block","Man_Noun","15_082","icon_strength","9","icon_vitality","2","Icon_Compass",,"While you control a site, this minion is strength +3 and <keyword>fierce</keyword>.","Acquiring more territories only increases the rage of the Dunlendings.","Grousing Hillman",,"While you control a site, this minion is strength +3 and <keyword>fierce</keyword>.","Acquiring more territories only increases the rage of the Dunlendings.","Grousing Hillman",,"While you control a site, this minion is strength +3 and <keyword>fierce</keyword>.","Acquiring more territories only increases the rage of the Dunlendings.","Grousing Hillman",,"While you control a site, this minion is strength +3 and <keyword>fierce</keyword>.","Acquiring more territories only increases the rage of the Dunlendings.","Grousing Hillman",,"While you control a site, this minion is strength +3 and <keyword>fierce</keyword>.","Acquiring more territories only increases the rage of the Dunlendings."
15000083,"63 21 4E 0E",15,"C",83,"15C83",0,"Hunting Herdsman",,"Man","Minion","Man",,3,8,2,,4,,,,"The Hunters Block","Man_Noun","15_083","icon_strength","8","icon_vitality","2","Icon_Compass",,"<keyword>Hunter 1.</keyword> <i>(While skirmishing a non-hunter character, this character is strength +1.)</i><br>This minion is strength +3 for each follower you can spot.","Hunters are valuable members of Dunlending tribes.","Hunting Herdsman",,"<keyword>Hunter 1.</keyword> <i>(While skirmishing a non-hunter character, this character is strength +1.)</i><br>This minion is strength +3 for each follower you can spot.","Hunters are valuable members of Dunlending tribes.","Hunting Herdsman",,"<keyword>Hunter 1.</keyword> <i>(While skirmishing a non-hunter character, this character is strength +1.)</i><br>This minion is strength +3 for each follower you can spot.","Hunters are valuable members of Dunlending tribes.","Hunting Herdsman",,"<keyword>Hunter 1.</keyword> <i>(While skirmishing a non-hunter character, this character is strength +1.)</i><br>This minion is strength +3 for each follower you can spot.","Hunters are valuable members of Dunlending tribes.","Hunting Herdsman",,"<keyword>Hunter 1.</keyword> <i>(While skirmishing a non-hunter character, this character is strength +1.)</i><br>This minion is strength +3 for each follower you can spot.","Hunters are valuable members of Dunlending tribes."
15000084,"64 21 4E 0E",15,"R",84,"15R84",0,"Last Gasp",,"Man","Event",,"Archery",3,,,,,,,,"The Hunters Block","Man_Verb","15_084",,,,,,,"Wound 3 <symbol>men</symbol> archers to exhaust a companion.","Southron archers know that they must press through their exhaustion to win the battle.","Last Gasp",,"Wound 3 <symbol>men</symbol> archers to exhaust a companion.","Southron archers know that they must press through their exhaustion to win the battle.","Last Gasp",,"Wound 3 <symbol>men</symbol> archers to exhaust a companion.","Southron archers know that they must press through their exhaustion to win the battle.","Last Gasp",,"Wound 3 <symbol>men</symbol> archers to exhaust a companion.","Southron archers know that they must press through their exhaustion to win the battle.","Last Gasp",,"Wound 3 <symbol>men</symbol> archers to exhaust a companion.","Southron archers know that they must press through their exhaustion to win the battle."
15000085,"65 21 4E 0E",15,"U",85,"15U85",0,"Lying Counsel",,"Man","Event",,"Maneuver",1,,,,,,,,"The Hunters Block","Man_Verb","15_085",,,,,,,"Exert your <symbol>men</symbol> Man and spot an unbound companion bearing 3 or more cards to return each Free Peoples card that companion bears to its owner’s hand. The Free Peoples player may add a burden to discard those cards instead.","“‘Let your counsellor Gríma keep all things...'”","Lying Counsel",,"Exert your <symbol>men</symbol> Man and spot an unbound companion bearing 3 or more cards to return each Free Peoples card that companion bears to its owner’s hand. The Free Peoples player may add a burden to discard those cards instead.","“‘Let your counsellor Gríma keep all things...'”","Lying Counsel",,"Exert your <symbol>men</symbol> Man and spot an unbound companion bearing 3 or more cards to return each Free Peoples card that companion bears to its owner’s hand. The Free Peoples player may add a burden to discard those cards instead.","“‘Let your counsellor Gríma keep all things...'”","Lying Counsel",,"Exert your <symbol>men</symbol> Man and spot an unbound companion bearing 3 or more cards to return each Free Peoples card that companion bears to its owner’s hand. The Free Peoples player may add a burden to discard those cards instead.","“‘Let your counsellor Gríma keep all things...'”","Lying Counsel",,"Exert your <symbol>men</symbol> Man and spot an unbound companion bearing 3 or more cards to return each Free Peoples card that companion bears to its owner’s hand. The Free Peoples player may add a burden to discard those cards instead.","“‘Let your counsellor Gríma keep all things...'”"
15000086,"66 21 4E 0E",15,"R",86,"15R86",1,"Mûmak Commander","Giant Among the Swertings","Man","Minion","Man",,6,14,3,,4,,,,"The Hunters Block","Man_Noun","15_086","icon_strength","14","icon_vitality","3","Icon_Compass",,"<keyword>Maneuver:</keyword> Exert Mûmak Commander twice to exert a companion twice (except the Ring-bearer).","“...high upon his neck still desperately clung a tiny figure—the body of a mighty warrior...”","Mûmak Commander","Giant Among the Swertings","<keyword>Maneuver:</keyword> Exert Mûmak Commander twice to exert a companion twice (except the Ring-bearer).","“...high upon his neck still desperately clung a tiny figure—the body of a mighty warrior...”","Mûmak Commander","Giant Among the Swertings","<keyword>Maneuver:</keyword> Exert Mûmak Commander twice to exert a companion twice (except the Ring-bearer).","“...high upon his neck still desperately clung a tiny figure—the body of a mighty warrior...”","Mûmak Commander","Giant Among the Swertings","<keyword>Maneuver:</keyword> Exert Mûmak Commander twice to exert a companion twice (except the Ring-bearer).","“...high upon his neck still desperately clung a tiny figure—the body of a mighty warrior...”","Mûmak Commander","Giant Among the Swertings","<keyword>Maneuver:</keyword> Exert Mûmak Commander twice to exert a companion twice (except the Ring-bearer).","“...high upon his neck still desperately clung a tiny figure—the body of a mighty warrior...”"
